Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,text,preview_date,home_team,away_team,url
E0,2009-09-12,stoke,chelsea,1,2,A,1,1,D,M Dean,4,18,2,10,13,11,4,14,3,3,0,0,9.0,4.5,1.4,7.25,4.0,1.4,9.0,4.0,1.4,7.5,4.3,1.4,8.0,4.5,1.4,8.0,4.2,1.35,9.0,4.6,1.36,8.5,4.33,1.4,8.5,4.0,1.4,8.5,4.33,1.4,40,9.9,8.52,4.84,4.33,1.42,1.39,31,2.09,1.94,1.9,1.81,20,0.0,7.0,6.32,1.12,1.1,Chelsea's machine gets its first outing post-Kakuta with a visit to a Stoke side strengthened by the arrivals of Tuncay Sanli and Robert Huth. Carlo Ancelotti has declared that Fifa's proposed transfer ban is not a concern so he will hope John Terry and company can underline his bullishness by recording a fifth successive victory. Tony Pulis' men stand a place outside the Champions League positions as they continue last season's admirable work. A point won before a fevered Britannia crowd would not be a total surprise. Jamie Jackson,2009-09-11,stoke,chelsea,https://www.theguardian.com/football/2009/sep/11/squad-sheets-stoke-city-chelsea
E0,2009-09-12,sunderland,hull,4,1,H,1,1,D,M Atkinson,7,6,4,5,18,15,7,8,2,2,0,0,1.75,3.5,5.0,1.75,3.25,4.5,1.77,3.3,4.75,1.8,3.4,4.3,1.8,3.25,5.0,1.7,3.4,4.5,1.75,3.3,5.25,1.8,3.5,4.5,1.8,3.3,4.5,1.75,3.4,5.0,40,1.85,1.76,3.68,3.46,5.5,4.81,31,2.2,2.08,1.78,1.69,21,0.0,1.33,1.3,3.75,3.34,"Steve Bruce will give Michael Turner his Sunderland debut against his old club Hull after signing him for around £6m on deadline day. The centre-back will be replaced at the heart of the Hull defence by the Senegal international Ibrahima Sonko, who has joined on loan from Reading. Sunderland could face a crisis behind Turner as both Marton Fulop and Craig Gordon are doubts with heel and knee problems respectively. Hull will be missing Caleb Folan, who is believed to be talking to Middlesbrough about a move to the Riverside. Richard Flower",2009-09-11,sunderland,hull,https://www.theguardian.com/football/2009/sep/11/squad-sheets-sunderland-hull-city
E0,2009-09-12,tottenham,man united,1,3,A,1,2,A,A Marriner,11,17,7,13,16,13,3,9,3,2,0,1,3.1,3.4,2.3,3.0,3.2,2.2,3.1,3.2,2.25,3.0,3.1,2.35,3.1,3.4,2.25,2.85,3.4,2.2,3.1,3.3,2.3,3.25,3.3,2.2,3.0,3.3,2.25,3.1,3.25,2.3,39,3.35,3.14,3.61,3.32,2.33,2.24,31,2.01,1.91,1.94,1.84,23,0.0,2.43,2.24,1.65,1.6,This game could provide another piece of evidence that the old order is fading. Liverpool have already been beaten at White Hart Lane and the Manchester United squad is not as redoubtable as it has been in previous years. The main difficulty for Tottenham will lie in showing that they now have the mentality to continue a run of wins in the Premier League. There is still a certain slackness about a team that has conceded a goal in each of the five matches it has played this season in league and Carling Cup. Kevin McCarra,2009-09-11,tottenham,man united,https://www.theguardian.com/football/2009/sep/11/squad-sheets-tottenham-manchester-united
E0,2009-09-12,wigan,west ham,1,0,H,0,0,D,A Wiley,12,12,6,5,13,11,6,7,2,1,0,0,2.3,3.25,3.25,2.15,3.25,3.05,2.3,3.25,3.0,2.2,3.2,3.2,2.25,3.3,3.2,2.2,3.2,3.0,2.25,3.2,3.25,2.25,3.25,3.25,2.2,3.25,3.1,2.3,3.2,3.1,40,2.44,2.27,3.4,3.25,3.34,3.14,31,2.45,2.25,1.68,1.6,22,0.0,1.71,1.63,2.34,2.19,"Wigan will be doing all they can to win this match to stem the bleeding prompted by four successive defeats. Roberto Martínez is yet to win as a manager at the DW Stadium and although the Premier League is still in its infancy, a win here would stop a drama turning into a crisis. West Ham manager Gianfranco Zola will be thinking similar thoughts on his one-year anniversary in charge at Upton Park. Zola will also be hoping Carlton Cole puts in a better performance than during the dreadful visit to Blackburn a fortnight ago. Chris Brereton",2009-09-11,wigan,west ham,https://www.theguardian.com/football/2009/sep/11/squad-sheets-wigan-west-ham
E0,2009-09-13,birmingham,aston villa,0,1,A,0,0,D,H Webb,11,12,7,5,10,20,7,1,1,2,0,0,3.4,3.25,2.25,3.0,3.2,2.2,3.2,3.2,2.2,3.0,3.2,2.3,3.3,3.2,2.25,3.2,3.2,2.1,3.4,3.2,2.2,3.25,3.25,2.25,3.1,3.2,2.25,3.1,3.2,2.3,40,3.69,3.28,3.4,3.25,2.3,2.2,30,2.35,2.18,1.72,1.63,21,0.0,2.52,2.32,1.62,1.56,"The last time these two west Midlands rivals met, at Villa Park in April 2008, Birmingham City suffered a 5-1 defeat that pushed Alex McLeish's side a step closer to relegation. It was the sort of hammering that leaves a few scars and ought to provide McLeish and his players with additional motivation tomorrow. After a slow start to the season, Aston Villa have picked up and arrive at St Andrew's on the back of three straight victories. Richard Dunne, Stephen Warnock and James Collins are all expected to make their debuts. Stuart James",2009-09-11,birmingham,aston villa,https://www.theguardian.com/football/2009/sep/11/squad-sheets-birmingham-aston-villa
E0,2009-09-13,fulham,everton,2,1,H,0,1,A,P Walton,14,6,8,6,6,10,5,3,1,0,0,0,2.6,3.2,2.8,2.4,3.15,2.7,2.6,3.1,2.7,2.4,3.2,2.85,2.5,3.3,2.8,2.3,3.2,2.8,2.62,3.2,2.7,2.6,3.2,2.75,2.6,3.2,2.62,2.5,3.2,2.8,40,2.74,2.53,3.3,3.2,3.1,2.78,30,2.55,2.24,1.65,1.6,22,0.0,1.94,1.81,2.05,1.96,"Fulham are the only club in the Premier League who can point out that their season started in July, with a Europa League qualifying tie away to Vetra, and one of the greatest challenges facing Roy Hodgson is accommodating the demands of Europe. His team looked jaded at Aston Villa two weekends ago after the long trip to play Amkar Perm in eastern Russia. The Everton manager, David Moyes, has similar worries, after his team also advanced to the Europa League group phase, but at least this is more familiar territory to his squad. David Hytner",2009-09-11,fulham,everton,https://www.theguardian.com/football/2009/sep/11/squad-sheets-everton-fulham
E0,2009-09-19,arsenal,wigan,4,0,H,1,0,H,M Jones,23,8,11,5,6,18,6,4,2,2,0,0,1.25,5.5,13.0,1.25,5.0,10.0,1.22,5.5,13.0,1.22,5.3,13.0,1.22,6.5,11.0,1.2,5.2,13.0,1.22,5.5,15.0,1.22,5.5,15.0,1.25,5.5,10.0,1.29,4.75,12.0,39,1.29,1.24,6.0,5.47,16.43,12.96,32,1.66,1.6,2.4,2.24,21,0.0,1.06,1.04,12.29,10.13,"What Arsenal need is a straightforward victory without collywobbles or further injuries. They should get it today, although Wigan did begin the season by winning at Aston Villa and will be quick to punish any further lapses by Arsène Wenger's defence. Robin van Persie should be back in the Arsenal attack after a knee problem and Andrey Arshavin may be sufficiently recovered from a groin strain to play some part. But with Manuel Almunia still getting over a chest infection, the nervous Vito Mannone may keep his place in goal. David Lacey",2009-09-18,arsenal,wigan,https://www.theguardian.com/football/2009/sep/18/squad-sheets-arsenal-wigan-athletic
E0,2009-09-19,aston villa,portsmouth,2,0,H,2,0,H,S Attwell,7,17,5,12,17,12,7,5,2,0,0,0,1.4,4.2,10.0,1.35,4.0,9.0,1.4,4.0,9.0,1.43,4.0,7.6,1.36,4.5,9.0,1.33,4.2,9.0,1.4,4.2,9.0,1.4,4.1,9.5,1.4,4.0,8.5,1.44,3.8,9.0,39,1.44,1.4,4.5,4.13,11.38,9.09,32,1.93,1.84,2.01,1.91,22,0.0,1.1,1.08,8.0,6.83,"Still at the bottom of the table on zero points, Portsmouth will be lucky to come away with a point from this fixture. Martin O'Neill's in-form side will give Paul Hart's men a tough match, although Portsmouth should feel more confident having England's David James back in the side. The south coast club may also take heart from alleged unrest at Villa – a reported training ground punch-up between O'Neill and Nigel Reo-Coker, who grappled on the pitch this week in a dispute about the former being left off the team-sheet. Anna Kessel",2009-09-18,aston villa,portsmouth,https://www.theguardian.com/football/2009/sep/18/squad-sheets-aston-villa-portsmouth
E0,2009-09-19,bolton,stoke,1,1,D,0,0,D,M Clattenburg,11,10,5,6,6,11,4,6,2,2,0,0,2.1,3.25,3.75,2.0,3.15,3.5,2.05,3.25,3.5,2.1,3.25,3.4,2.1,3.25,3.6,2.05,3.2,3.3,2.05,3.25,3.75,2.1,3.25,3.6,2.1,3.2,3.4,2.1,3.1,3.75,39,2.17,2.09,3.32,3.24,3.96,3.55,32,2.27,2.12,1.74,1.67,22,0.0,1.54,1.49,2.83,2.52,"After picking up their first points of the season at Portsmouth last week, the Bolton manager, Gary Megson, said his players had to learn to become more physical. There could no more immediate test of that policy than Stoke. Tony Pulis's side, however, are still recovering from their heroic exertions against Chelsea. The goalkeeper Thomas Sorensen, who limped off midway through that game, should have recovered from a thigh strain in time. However, James Beattie, who burst a blood vessel in his ankle, is more doubtful. Tim Rich",2009-09-18,bolton,stoke,https://www.theguardian.com/football/2009/sep/18/squad-sheets-bolton-wanderers-stoke-city
E0,2009-09-19,burnley,sunderland,3,1,H,1,1,D,C Foy,10,8,3,5,4,15,4,4,0,3,0,0,2.88,3.25,2.5,2.7,3.2,2.4,2.75,3.2,2.5,2.55,3.2,2.65,2.8,3.3,2.5,2.65,3.1,2.5,2.88,3.2,2.5,2.75,3.3,2.5,2.7,3.2,2.5,2.9,3.2,2.4,39,2.99,2.76,3.3,3.22,3.1,2.53,32,2.19,2.09,1.78,1.69,22,0.0,2.1,2.0,1.92,1.79,"It is seven matches since Burnley last conceded at Turf Moor, but while defeats at Chelsea and Liverpool can hardly be taken as evidence that the Clarets' bubble has burst, there is a feeling that the arrival of a confident and much-improved Sunderland side represents an important test for Owen Coyle's team. Steve Bruce's new signings, including Darren Bent and Michael Turner, are bringing out the best in the likes of Andy Reid and Anton Ferdinand, and an attractive, open game could be on the agenda in this contest. Richard Rae ",2009-09-18,burnley,sunderland,https://www.theguardian.com/football/2009/sep/18/squad-sheets-burnley-sunderland
E0,2009-09-19,hull,birmingham,0,1,A,0,0,D,P Dowd,16,14,11,9,15,13,10,8,0,2,0,0,2.4,3.25,3.0,2.3,3.1,2.9,2.4,3.2,2.85,2.3,3.2,3.0,2.3,3.3,3.1,2.3,3.2,2.8,2.38,3.25,3.0,2.38,3.25,3.0,2.4,3.2,2.9,2.4,3.2,3.0,39,2.53,2.35,3.3,3.22,3.25,3.01,32,2.4,2.17,1.68,1.64,23,0.0,1.78,1.7,2.18,2.1,"We are barely into the second half of September but this has the ominous look of a relegation six-pointer. Bookmakers are not quite sure whether Phil Brown or Alex McLeish is the manager in greater peril of losing his job but the former remains manically positive and with Jimmy Bullard, now pencilled in to return to Hull's midfield from injury next month, perhaps has some reason to be. If Brown's side are weakened defensively by Michael Turner's defection to Sunderland, Birmingham huff and puff horribly in front of goal. Louise Taylor",2009-09-18,hull,birmingham,https://www.theguardian.com/football/2009/sep/18/squad-sheets-hull-city-birmingham-city
E0,2009-09-19,west ham,liverpool,2,3,A,2,2,D,A Marriner,8,19,5,15,13,17,4,4,3,3,0,0,6.5,4.0,1.53,6.25,3.95,1.45,6.0,4.0,1.5,6.0,3.7,1.55,6.0,3.75,1.57,6.0,3.75,1.5,6.5,3.8,1.53,6.5,4.0,1.53,6.5,3.6,1.53,6.0,3.75,1.57,39,6.76,6.32,4.16,3.8,1.59,1.54,32,2.01,1.88,1.95,1.87,22,0.0,5.05,4.57,1.2,1.17,"For Rafael Benítez, the hope is that familiarity does not breed complacency. The Liverpool side he deploys at Upton Park is likely to contain three former Hammers – Javier Mascherano, Yossi Benayoun and Glen Johnson – but now is not the time for friendly reunions. Despite winning their last two matches, Liverpool's title credentials remain on shaky ground and they can ill afford another slip-up. Four days after marking a year in charge of West Ham, Gianfranco Zola will be aiming for a second victory of the season. Sachin Nakrani",2009-09-18,west ham,liverpool,https://www.theguardian.com/football/2009/sep/18/squad-sheets-west-ham-united-liverpool
E0,2009-09-20,chelsea,tottenham,3,0,H,1,0,H,H Webb,25,9,15,4,7,9,11,3,0,2,0,0,1.5,4.0,7.0,1.4,4.05,7.0,1.5,3.75,7.0,1.55,3.7,6.0,1.5,4.0,7.0,1.45,3.9,6.5,1.44,4.2,7.5,1.53,4.0,6.5,1.5,3.6,6.5,1.5,3.8,7.0,39,1.53,1.49,4.31,3.93,8.16,7.04,31,1.93,1.82,2.02,1.94,21,-1.0,1.93,1.86,2.06,2.0,"When Jermain Defoe leapt to volley Tottenham into a first-minute lead against Manchester United last weekend, the dreams of their supporters ran wild. Their flawless start to the season would add the scalp of the champions to that of Liverpool. United's subsequent comeback supplied the reality check and now comes the trip to a stadium where they have not won in 19 years and 22 matches. Spurs will attack but Chelsea, relentless and remorseless, have yet to be stopped under their latest manager, Carlo Ancelotti. David Hytner",2009-09-18,chelsea,tottenham,https://www.theguardian.com/football/2009/sep/18/squad-sheets-chelsea-tottenham-hotspur
E0,2009-09-20,everton,blackburn,3,0,H,1,0,H,L Mason,18,7,11,4,15,18,6,2,1,2,0,0,1.8,3.3,5.0,1.65,3.4,5.0,1.75,3.3,5.0,1.75,3.5,4.6,1.8,3.5,4.5,1.7,3.4,4.5,1.8,3.4,4.6,1.8,3.5,4.5,1.83,3.25,4.33,1.83,3.3,4.5,39,1.84,1.77,3.5,3.4,5.37,4.75,31,2.1,1.97,1.92,1.78,21,0.0,1.35,1.3,3.59,3.26,"You know Everton's season is not going to script when Lee Dixon and Martin Keown are asked whether David Moyes' team ""will be all right?"" – as occurred on Match of the Day last Sunday following their defeat at Fulham. Everton have yet to find solidity, balance or invention in the league, unlike Blackburn, who discovered all three in their recent defeat of Wolves. David Dunn was instrumental in that win and a reunion with their former captain Lucas Neill rests on how rusty Moyes deems his new signing to be. Andy Hunter",2009-09-18,everton,blackburn,https://www.theguardian.com/football/2009/sep/18/squad-sheets-everton-blackburn-rovers
E0,2009-09-20,man united,man city,4,3,H,1,1,D,M Atkinson,21,10,11,6,15,14,11,1,2,2,0,0,1.57,4.0,6.0,1.6,3.55,5.1,1.6,3.75,5.5,1.6,3.6,5.6,1.62,3.75,5.5,1.57,3.6,5.25,1.62,3.75,5.5,1.62,3.75,5.5,1.6,3.6,5.5,1.57,3.75,6.0,38,1.62,1.59,4.3,3.82,6.55,5.59,31,1.93,1.82,2.04,1.93,21,0.0,1.22,1.2,4.55,4.09,"This match now looks less like a show of Manchester City's resources than a test of their adaptability when circumstances are against them. In theory, the suspension of Emmanuel Adebayor and injuries to other attackers will limit their capacity to take the game to United. The derby still has an enhanced status not only because of the sums lavished on the visitors and the fact that Sir Alex Ferguson has disparaged them, but also because City are level with United on points despite having played one game fewer. Kevin McCarra",2009-09-18,man united,man city,https://www.theguardian.com/football/2009/sep/18/squad-sheets-manchester-united-city
E0,2009-09-20,wolves,fulham,2,1,H,1,0,H,K Friend,12,3,4,1,14,11,3,3,1,1,0,0,2.5,3.25,2.88,2.4,3.1,2.75,2.5,3.2,2.75,2.4,3.2,2.85,2.6,3.3,2.62,2.5,3.2,2.6,2.5,3.2,2.88,2.5,3.25,2.8,2.5,3.2,2.7,2.5,3.2,2.75,39,2.7,2.51,3.45,3.21,2.96,2.79,31,2.33,2.2,1.67,1.62,21,0.0,1.92,1.8,2.08,1.99,"Any hopes Wolverhampton Wanderers had of facing a Fulham side affected by the demands of a Thursday night fixture in Sofia were dashed when Roy Hodgson made nine changes for the 1-1 draw in Bulgaria. Hodgson has learnt his lesson after the previous European away trip, which was followed by a dismal showing at Aston Villa. Wolves, who are boosted by the return of Michael Kightly, Kevin Foley, Jody Craddock and Sylvan Ebanks-Blake, need a victory after picking up only one point from their previous three matches. Stuart James",2009-09-18,wolves,fulham,https://www.theguardian.com/football/2009/sep/18/squad-sheets-wolverhampton-wanderers-fulham
E0,2009-09-26,birmingham,bolton,1,2,A,0,1,A,S Bennett,12,10,6,4,9,17,8,4,2,1,0,0,2.2,3.25,3.4,2.15,3.15,3.15,2.2,3.2,3.2,2.1,3.25,3.4,2.25,3.25,3.25,2.2,3.2,3.0,2.2,3.3,3.25,2.2,3.25,3.3,2.1,3.2,3.2,2.2,3.1,3.4,38,2.32,2.2,3.45,3.23,3.5,3.28,32,2.51,2.26,1.64,1.59,25,0.0,1.64,1.57,2.5,2.32,"David Sullivan and Karren Brady have spent this week reminding fans of the ""pretty good job"" they have done as chairman and chief executive at Birmingham City and today's game marks their departure from St Andrew's. It is not likely to provide much of a send-off – the last four matches between these sides have produced six goals and just two goals have been scored in City's last three home league games. With pressure on both managers, that return is unlikely to be improved upon. Expect a tense, nervy affair. John Ashdown",2009-09-25,birmingham,bolton,https://www.theguardian.com/football/2009/sep/25/squad-sheets-birmingham-city-bolton-wanderers
E0,2009-09-26,blackburn,aston villa,2,1,H,1,1,D,M Clattenburg,15,10,7,5,14,11,6,5,2,3,1,0,3.1,3.25,2.38,3.0,3.2,2.2,3.0,3.2,2.3,2.85,3.2,2.4,3.1,3.25,2.3,2.8,3.2,2.3,3.1,3.3,2.25,3.0,3.25,2.38,2.9,3.25,2.2,3.0,3.2,2.38,38,3.24,3.0,3.5,3.25,2.45,2.34,32,2.13,2.0,1.85,1.76,25,0.0,2.26,2.11,1.74,1.68,"Blackburn Rovers have won once in the league this season and come into this game short of confidence following their 3-0 hammering at Everton on Sunday. Their visitors have no such problems, however, as they head to Ewood Park on the back of six straight wins. Gabriel Agbonlahor has been the focal point of that success, scoring in last four outings, while the visitors have yet to concede in any competition this month. With a trip to the Emirates to follow, Rovers have a tough fortnight ahead of them. Lee Price",2009-09-25,blackburn,aston villa,https://www.theguardian.com/football/2009/sep/25/squad-sheets-blackburn-rovers-aston-villa
E0,2009-09-26,fulham,arsenal,0,1,A,0,0,D,M Atkinson,18,14,12,4,14,11,4,6,4,0,0,0,6.5,4.0,1.53,5.65,3.85,1.5,6.0,3.75,1.55,6.0,3.7,1.55,6.5,3.6,1.57,5.5,3.6,1.55,7.5,3.75,1.5,6.0,3.8,1.57,5.5,3.6,1.57,6.5,3.6,1.57,38,7.27,6.32,4.07,3.74,1.6,1.55,32,1.89,1.82,2.1,1.93,24,0.0,5.15,4.49,1.21,1.18,"Arsenal will hope to continue their rich vein of form in front of goal this weekend, but face a tough test against Roy Hodgson's well-drilled back-line. Fulham's defensive record so far this season is better than that of the visitors, although a paltry four league goals – less than a quarter of what Arsenal have mustered – must be a real cause for concern. With Vito Mannone expected to remain in goal for Arsène Wenger's side, however, Fulham's misfiring forwards will sense an opportunity to bolster their tallies. Lee Price",2009-09-25,fulham,arsenal,https://www.theguardian.com/football/2009/sep/25/squahd-sheets-fulham-arsenal
E0,2009-09-26,liverpool,hull,6,1,H,2,1,H,P Walton,22,7,14,3,10,3,13,2,1,4,0,0,1.14,7.5,23.0,1.15,6.25,13.5,1.15,6.5,19.0,1.15,6.5,15.0,1.14,7.5,17.0,1.12,6.5,17.0,1.14,7.0,19.0,1.14,7.5,19.0,1.12,6.5,17.0,1.17,6.5,21.0,37,1.17,1.15,8.2,7.0,29.0,18.44,32,1.53,1.5,2.67,2.48,22,0.0,1.02,1.01,21.58,14.54,Is it really only nine months since Bernand Mendy destroyed Andrea Dossena on the right wing and forced Jamie Carragher to concede the own goal that brought Hull a two-goal lead at Anfield? It must feel like another lifetime ago to Phil Brown now. The Hull manager has an inauspicious start to the five games that may decide his fate and another mauling like that suffered against Everton on Wednesday could hasten his demise. Liverpool have discovered the art of demolishing lesser sides at home so far this season. Andy Hunter,2009-09-25,liverpool,hull,https://www.theguardian.com/football/2009/sep/25/squad-sheets-liverpool-hull-city
E0,2009-09-26,portsmouth,everton,0,1,A,0,1,A,A Wiley,16,12,12,8,14,17,5,6,0,3,0,0,4.2,3.4,1.91,3.5,3.3,1.95,4.0,3.3,1.9,3.9,3.3,1.9,4.33,3.5,1.83,3.6,3.3,1.91,4.0,3.3,1.95,4.0,3.3,1.95,3.75,3.25,1.91,3.9,3.4,1.95,38,4.33,3.95,3.64,3.38,2.0,1.92,32,2.16,2.0,1.83,1.76,24,0.0,3.11,2.74,1.46,1.41,"Portsmouth's ongoing woes led to their manager, Paul Hart, walking out of a press conference on Thursday. Another defeat today and he may be tempted to walk out on the club altogether. These are truly desperate times for the 2008 FA Cup winners, both on and off the field, and the growing sense is that things will only get worse before they get better. Indeed, the hosts could have done without the visit of a side who have scored 11 goals without reply in their last three games and, in Louis Saha, boast a striker reborn. Sachin Nakrani",2009-09-25,portsmouth,everton,https://www.theguardian.com/football/2009/sep/25/squad-sheets-portsmouth-everton
E0,2009-09-26,stoke,man united,0,2,A,0,0,D,H Webb,2,13,1,7,9,8,2,7,1,1,0,0,8.5,4.5,1.4,8.75,4.5,1.3,8.5,4.0,1.4,7.5,4.3,1.4,10.0,4.5,1.33,8.0,4.2,1.35,9.0,4.5,1.36,9.0,4.5,1.36,7.5,4.0,1.4,8.5,4.33,1.4,38,10.0,8.63,4.81,4.39,1.42,1.37,32,1.96,1.86,1.98,1.89,23,0.0,7.58,6.54,1.11,1.1,"There will no motivational material for Tony Pulis to pin up on the dressing-room wall. ""Stoke are going to be a force,"" said Sir Alex Ferguson yesterday. The Manchester United manager knows how to use flattery to help his cause but he also appreciates just how difficult it can be to get a result at the Britannia Stadium following last season's 1-0 win. The significant team news is that Ben Foster will definitely start in goal for United despite his mistakes last weekend. No prizes for guessing whom Stoke will be targeting. Stuart James",2009-09-25,stoke,man united,https://www.theguardian.com/football/2009/sep/25/squad-sheets-stoke-city-manchester-united
E0,2009-09-26,tottenham,burnley,5,0,H,2,0,H,M Dean,18,10,12,7,10,14,2,7,1,1,0,0,1.33,5.0,10.0,1.35,4.5,7.25,1.33,4.5,9.5,1.35,4.5,8.5,1.3,5.0,10.0,1.33,4.5,8.0,1.33,4.8,9.0,1.33,5.0,9.0,1.3,4.5,9.5,1.33,4.75,10.0,38,1.36,1.33,5.51,4.8,11.75,9.36,32,1.65,1.61,2.41,2.23,23,0.0,1.1,1.08,8.0,7.35,"As a Championship team, Burnley ran Tottenham close in last season's Carling Cup semi-finals when they threatened to wipe out Spurs' 4-1 lead in the return leg at Turf Moor. Given Burnley's early away form in the Premier League – no points from three matches and nine goals conceded – they may suffer a similarly heavy defeat today, this time with no second chance. Burnley's confidence cannot have been helped by Harry Redknapp's confession that he has difficulty knowing which strikers to leave out of his attack. David Lacey",2009-09-25,tottenham,burnley,https://www.theguardian.com/football/2009/sep/25/squad-sheets-tottenham-hotspur-burnley
E0,2009-09-26,wigan,chelsea,3,1,H,1,0,H,P Dowd,15,14,9,8,11,11,4,7,1,2,0,1,10.0,5.0,1.33,8.5,4.6,1.3,9.5,4.5,1.33,8.5,4.5,1.35,11.0,5.0,1.29,10.0,4.5,1.28,10.0,5.0,1.3,11.0,5.0,1.3,9.5,4.5,1.3,11.0,4.5,1.33,38,13.0,10.26,5.43,4.76,1.35,1.31,32,1.93,1.85,2.01,1.9,23,0.0,9.19,7.72,1.08,1.07,"When will Chelsea fail to win this season? Carlo Ancelotti's team lead the league with 18 points from six games and a goal difference of 12. Wigan, on the other hand, only have six points and a goal difference of -8. Last week, Arsenal handed Roberto Martínez's men a 4-0 hammering so a point against John Terry and company would undoubtedly be a psychological fillip for them. The visitors, though, will have Yuri Zhirkov eager to impress in what could be his second game for the club following a return from injury. Jamie Jackson",2009-09-25,wigan,chelsea,https://www.theguardian.com/football/2009/sep/25/squad-sheets-wigan-athletic-chelsea
E0,2009-09-27,sunderland,wolves,5,2,H,1,0,H,L Mason,10,15,8,11,18,11,7,8,1,3,0,0,1.73,3.6,5.0,1.7,3.35,4.6,1.73,3.5,4.75,1.75,3.5,4.6,1.73,3.5,5.0,1.7,3.4,4.5,1.7,3.6,5.0,1.73,3.5,5.0,1.67,3.4,5.0,1.73,3.5,5.0,38,1.76,1.72,3.91,3.5,5.45,4.95,31,2.05,1.93,1.91,1.82,23,0.0,1.29,1.26,3.85,3.59,"Mick McCarthy returns to the Stadium of Light once more but this time his old Ireland nemesis Roy Keane will not be occupying the home dug-out. Instead it is now filled by Steve Bruce, who has been careful to talk of his ""massive admiration"" for McCarthy this week. During the Wolves manager's time in charge on Wearside, Sunderland had next to no money to spend but, having seriously splashed the cash this summer, Bruce is under pressure to produce results. McCarthy and his side also have several points to prove, though. Louise Taylor",2009-09-25,sunderland,wolves,https://www.theguardian.com/football/2009/sep/25/squad-sheets-sunderland-wolves
