Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,text,preview_date,home_team,away_team,url
E0,2015-01-31,sunderland,burnley,2.0,0.0,H,2.0,0.0,H,L Mason,8.0,13.0,3.0,4.0,12.0,12.0,6.0,3.0,3.0,1.0,0.0,0.0,2.25,3.3,3.6,2.25,3.2,3.2,2.1,3.2,3.4,2.15,3.25,3.75,2.25,3.32,3.64,2.25,3.1,3.4,,,,2.25,3.3,3.6,49.0,2.28,2.2,3.4,3.25,3.75,3.49,47.0,2.34,2.24,1.7,1.64,25.0,-0.25,1.95,1.91,2.0,1.96,2.36,3.23,3.5,"How many scouts will be watching Burnley’s much coveted Danny Ings? Might Jermain Defoe score his first goal in a Sunderland shirt? Can Gus Poyet preside over what would only be his team’s second Premier League win at the Stadium of Light all season? With the Uruguayan’s recent comments about Sunderland fans “living in the past” having not been well received on Wearside, Poyet desperately needs this classic relegation six pointer to conclude with a home win. Sean Dyche’s Burnley are unlikely to make it easy. Louise Taylor",2015-01-30,sunderland,burnley,https://www.theguardian.com/football/2015/jan/30/sunderland-burnley-match-preview
E0,2015-01-31,west brom,tottenham,0.0,3.0,A,0.0,2.0,A,K Friend,13.0,14.0,4.0,4.0,8.0,13.0,6.0,3.0,2.0,1.0,0.0,0.0,2.9,3.3,2.63,2.75,3.1,2.62,2.75,3.2,2.5,2.9,3.25,2.5,2.88,3.26,2.73,2.8,3.1,2.62,,,,2.9,3.25,2.7,49.0,3.0,2.84,3.35,3.21,2.73,2.59,47.0,2.28,2.16,1.75,1.69,28.0,0.0,2.06,2.01,1.92,1.85,3.09,3.29,2.55,"One of Alan Irvine’s high points at The Hawthorns was victory at White Hart Lane in September, and completion of a league double would maintain Albion’s impressive form since Tony Pulis arrived. Pulis will want to avoid a repeat of last season’s meeting when the home side led Tottenham 3-0 only to draw. Spurs arrive just three points off 4th place, and will be buoyed by Wednesday’s testing League Cup semi-final win against Sheffield United. Charles Crook",2015-01-30,west brom,tottenham,https://www.theguardian.com/football/2015/jan/30/west-bromwich-albion-tottenham-hotspur-match-preview
E0,2015-02-01,arsenal,aston villa,5.0,0.0,H,1.0,0.0,H,A Taylor,13.0,9.0,8.0,2.0,6.0,10.0,7.0,7.0,0.0,2.0,0.0,0.0,1.25,6.5,15.0,1.28,6.0,11.0,1.27,5.2,10.0,1.25,6.0,13.0,1.27,6.21,14.32,1.29,5.0,12.0,,,,1.29,5.75,13.0,49.0,1.29,1.26,6.5,5.82,15.0,12.66,44.0,1.72,1.65,2.33,2.22,29.0,-1.5,1.81,1.76,2.21,2.12,1.29,6.05,12.45,"Arsenal have their man in Gabriel Paulista and should the Brazilian defender feature in this one then it could prove to be the gentlest debut he has ever made. After all, he’d be facing a team who have scored just once in their last seven league games. Arsenal, in contrast, are full of goals and full of confidence having won four in a row, including a 2-0 triumph at Manchester City. Sachin Nakrani",2015-01-30,arsenal,aston villa,https://www.theguardian.com/football/2015/jan/30/arsenal-aston-villa-match-preview
E0,2015-02-01,southampton,swansea,0.0,1.0,A,0.0,0.0,D,M Oliver,15.0,6.0,6.0,1.0,11.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,1.6,4.0,6.5,1.62,3.9,6.0,1.65,3.6,5.1,1.61,3.75,6.0,1.62,3.99,6.62,1.62,3.6,6.0,,,,1.6,3.9,7.0,49.0,1.65,1.59,4.0,3.82,7.0,6.29,47.0,2.2,2.11,1.79,1.72,31.0,-1.0,2.13,2.05,1.89,1.82,1.67,3.95,5.95,"With Wilfried Bony sold and Gylfii Sigurdsson suspended, Swansea travel to St Mary’s without the men responsible for most of their goals so far this season., leaving Gary Monk with plenty to medidate on as he ponders how to infiltrate the Premier League’s best defence Toby Alderweireld is still out injured for Southampton but Maya Yoshida has returned from international duty and could replace Florin Gardos in defence, while Sadio Mané could increase Saints’ firepower after coming back from the Africa Cup of Nations. The march of the Saints should continue. Paul Doyle",2015-01-30,southampton,swansea,https://www.theguardian.com/football/2015/jan/30/southampton-swansea-city-match-preview
E0,2015-02-07,aston villa,chelsea,1.0,2.0,A,0.0,1.0,A,N Swarbrick,8.0,12.0,1.0,5.0,8.0,7.0,7.0,7.0,3.0,2.0,0.0,0.0,10.0,5.25,1.36,9.0,4.4,1.36,7.6,4.8,1.35,10.5,4.75,1.36,10.8,4.92,1.38,9.5,4.5,1.36,,,,10.5,4.6,1.4,51.0,11.0,9.83,5.25,4.67,1.42,1.36,48.0,2.16,2.04,1.86,1.77,30.0,1.5,1.79,1.73,2.27,2.16,8.3,4.7,1.45,"Ron Vlaar’s return from injury will boost an Aston Villa defence which conceded five at Arsenal on Sunday. Joe Cole may also feature as Paul Lambert’s side seek a first league goal since 20 December. Chelsea, five points clear at the top and with their next four games against teams in the bottom half, welcome back Cesc Fàbregas but Diego Costa is still missing through suspension. Rob Bleaney",2015-02-06,aston villa,chelsea,https://www.theguardian.com/football/2015/feb/06/aston-villa-chelsea-match-preview
E0,2015-02-07,everton,liverpool,0.0,0.0,D,0.0,0.0,D,A Taylor,6.0,17.0,1.0,6.0,11.0,7.0,3.0,6.0,4.0,1.0,0.0,0.0,3.4,3.4,2.3,3.2,3.4,2.3,3.1,3.3,2.2,3.2,3.4,2.3,3.36,3.47,2.3,3.3,3.1,2.3,,,,3.4,3.4,2.3,50.0,3.41,3.26,3.5,3.35,2.34,2.25,49.0,1.98,1.89,1.98,1.9,27.0,0.25,1.96,1.92,1.99,1.94,3.51,3.3,2.31,"Brendan Rodgers’ jaw almost hit the floor when it was put to him that both Merseyside rivals head in to the 224th derby in a good run of form. Liverpool have won eight of their past 14 matches, Everton two in 14. Hence his astonishment. Everton did collect a crucial first win of 2015 at Crystal Palace last Saturday and will need to maintain the dogged defending of Selhurst Park as Steven Gerrard looks to bow out of this historic fixture emphatically. Andy Hunter",2015-02-06,everton,liverpool,https://www.theguardian.com/football/2015/feb/06/everton-liverpool-match-preview
E0,2015-02-07,leicester,crystal palace,0.0,1.0,A,0.0,0.0,D,L Mason,19.0,14.0,5.0,2.0,15.0,6.0,8.0,6.0,4.0,1.0,0.0,0.0,2.4,3.3,3.25,2.4,3.25,2.9,2.3,3.3,2.9,2.37,3.3,3.25,2.42,3.29,3.3,2.4,3.1,3.1,,,,2.45,3.25,3.25,51.0,2.45,2.35,3.4,3.24,3.4,3.17,49.0,2.24,2.12,1.8,1.7,28.0,0.0,1.71,1.66,2.36,2.26,2.37,3.31,3.36,"Two home wins from 11 are a worry and though the loanee Robert Huth is suspended, Riyad Mahrez is back from Equatorial Guinea in one piece. Palace have included Keshi Anderson, 19, after he scored a six-minute hat-trick against them last week and one for the under-21s after signing from non-league Barton Rovers for £30k. ‘The headlights are still full-on for him,’ said Alan Pardew. Mark Tallentire",2015-02-06,leicester,crystal palace,https://www.theguardian.com/football/2015/feb/06/leicester-crystal-palace-match-preview
E0,2015-02-07,man city,hull,1.0,1.0,D,0.0,1.0,A,J Moss,18.0,7.0,5.0,3.0,9.0,8.0,13.0,1.0,2.0,4.0,0.0,0.0,1.18,8.0,19.0,1.19,6.5,13.5,1.2,5.8,13.0,1.2,7.0,17.0,1.19,8.0,18.0,1.2,6.0,17.0,,,,1.2,7.5,19.0,51.0,1.22,1.18,8.0,7.07,19.0,15.69,41.0,1.64,1.56,2.48,2.37,32.0,-2.0,2.09,2.0,1.93,1.85,1.22,7.2,17.0,"Manuel Pellegrini’s side have just endured a second bumpy patch of form in this title-defence season and as this one has left them five points behind Chelsea with only 15 games remaining a third cannot be afforded. The manager has all of his players fit – a rarity – so he has no excuse for not fielding the strongest XI and for not defeating Steve Bruce’s strugglers, who are third-bottom. Jamie Jackson",2015-02-06,man city,hull,https://www.theguardian.com/football/2015/feb/06/manchester-city-hull-city-match-preview
E0,2015-02-07,qpr,southampton,0.0,1.0,A,0.0,0.0,D,R East,12.0,16.0,3.0,5.0,13.0,16.0,3.0,4.0,2.0,2.0,0.0,0.0,4.75,3.6,1.85,4.2,3.4,1.85,4.0,3.45,1.85,4.33,3.5,1.9,4.62,3.63,1.89,4.5,3.4,1.85,,,,4.75,3.6,1.87,51.0,4.75,4.46,3.7,3.51,1.92,1.85,49.0,2.15,2.07,1.82,1.75,28.0,0.5,2.06,2.01,1.9,1.85,4.43,3.7,1.91,"An ability to thrive despite upheaval is something that QPR would do well to learn from Southampton but on Saturday Rangers would much rather see Saints flop. Unfortunately for them, Ronald Koeman’s team travel to Loftus Road determined to atone for their unexpected defeat to Swansea and should be bolstered by the returns of some key players. But with Chris Ramsey and Les Ferdinand taking charge following the resignation of Harry Redknapp, there is hope of an upswing in form for QPR, too. Paul Doyle",2015-02-06,qpr,southampton,https://www.theguardian.com/football/2015/feb/06/qpr-southampton-match-preview
E0,2015-02-07,swansea,sunderland,1.0,1.0,D,0.0,1.0,A,P Dowd,16.0,4.0,7.0,1.0,11.0,13.0,7.0,1.0,3.0,4.0,0.0,0.0,1.91,3.5,4.6,1.9,3.4,4.0,1.9,3.45,3.8,1.95,3.4,4.33,1.91,3.48,4.78,1.91,3.1,4.5,,,,1.92,3.4,4.75,51.0,1.95,1.88,3.6,3.38,4.8,4.47,46.0,2.38,2.24,1.71,1.64,28.0,-0.5,1.91,1.88,2.05,1.99,1.97,3.52,4.36,"Given their recent struggles both sides head into this game buoyed by good away victories, with Sunderland finding goalscoring form to win their FA Cup replay at Fulham and Swansea shrugging off some midfield absentees to win impressively at Southampton. Jermain Defoe opened his Sunderland account last week, and his goals could just keep them out of the relegation battle. Paul Chronnell",2015-02-06,swansea,sunderland,https://www.theguardian.com/football/2015/feb/06/swansea-sunderland-match-preview
E0,2015-02-07,tottenham,arsenal,2.0,1.0,H,0.0,1.0,A,M Atkinson,23.0,7.0,8.0,3.0,8.0,12.0,10.0,3.0,3.0,5.0,0.0,0.0,3.25,3.5,2.3,3.1,3.2,2.3,3.1,3.3,2.2,3.1,3.5,2.3,3.2,3.64,2.31,3.3,3.1,2.3,,,,3.25,3.5,2.3,51.0,3.3,3.15,3.6,3.45,2.35,2.26,48.0,1.8,1.71,2.2,2.11,26.0,0.25,1.94,1.89,2.02,1.98,3.44,3.46,2.27,There were three north-London tussles last season and Arsenal won all of them while Tottenham went through another two managers. Mauricio Pochettino has been bold to play homegrown youth ahead of bigger names and has been rewarded. Both teams are on form and this promises to be another telling encounter between sides separated by one place and two points. Paul Chronnell,2015-02-06,tottenham,arsenal,https://www.theguardian.com/football/2015/feb/06/tottenham-arsenal-match-preview
E0,2015-02-08,burnley,west brom,2.0,2.0,D,2.0,1.0,H,M Dean,12.0,12.0,5.0,5.0,10.0,15.0,5.0,6.0,0.0,4.0,0.0,0.0,2.6,3.25,3.0,2.6,3.2,2.7,2.5,3.3,2.65,2.62,3.1,3.0,2.6,3.28,3.02,2.62,3.1,2.8,,,,2.62,3.2,3.0,51.0,2.65,2.53,3.3,3.16,3.1,2.94,45.0,2.42,2.33,1.67,1.59,30.0,0.0,1.83,1.78,2.15,2.08,2.53,3.14,3.25,"Sean Dyche could name the same Burnley starting XI for the 10th Premier League game in a row, but Matt Taylor is pushing for a place in the squad after five months out. Darren Fletcher is set to go straight into a West Brom side looking to bounce back from their first defeat under Tony Pulis, who may decide to bench Saido Berahino after the striker’s ill-conceived interview this week. Rob Bleaney",2015-02-06,burnley,west brom,https://www.theguardian.com/football/2015/feb/06/burnley-v-west-bromwich-albion-match-preview
E0,2015-02-08,newcastle,stoke,1.0,1.0,D,0.0,0.0,D,K Friend,9.0,7.0,3.0,3.0,14.0,17.0,5.0,8.0,2.0,4.0,0.0,0.0,2.3,3.4,3.4,2.3,3.2,3.1,2.3,3.3,2.9,2.3,3.3,3.4,2.28,3.34,3.54,2.3,3.2,3.2,,,,2.3,3.3,3.5,51.0,2.34,2.26,3.4,3.26,3.54,3.33,49.0,2.22,2.14,1.79,1.7,27.0,-0.25,1.99,1.94,1.98,1.93,2.26,3.38,3.54,"It is some years since John Carver and Mark Hughes were on the same Pro Licence course but both men will be hoping to put theory into practice as Carver seeks his first home win since succeeding Alan Pardew. Much as Hughes has imbued Tony Pulis’s old Stoke side with new-found creativity, Carver’s side is rather more attack-minded than Alan Pardew’s, with the previously struggling – and often sidelined – Rémy Cabella suddenly blossoming under his guidance. Louise Taylor",2015-02-06,newcastle,stoke,https://www.theguardian.com/football/2015/feb/06/newcastle-stoke-city-match-preview
E0,2015-02-08,west ham,man united,1.0,1.0,D,0.0,0.0,D,M Clattenburg,13.0,18.0,6.0,6.0,7.0,13.0,9.0,9.0,2.0,2.0,0.0,1.0,4.2,3.6,1.95,3.75,3.25,2.0,3.8,3.45,1.9,4.0,3.5,1.95,4.1,3.72,1.97,4.0,3.2,2.0,,,,3.7,3.7,2.0,51.0,4.33,3.94,3.7,3.51,2.03,1.96,50.0,1.97,1.89,1.98,1.9,28.0,0.5,1.97,1.91,2.0,1.95,4.3,3.71,1.93,"Upton Park has been a difficult venue for visiting teams this season but Manchester United will fancy their chances given both of West Ham’s regular centre-backs, Winston Reid and James Collins, are doubtful with injuries. A chance, then, for Wayne Rooney to score for the first time in 2015, and perhaps from the halfway line, as he did during his last match at this stadium. Sachin Nakrani",2015-02-06,west ham,man united,https://www.theguardian.com/football/2015/feb/06/west-ham-manchester-united-match-preview
E0,2015-02-10,arsenal,leicester,2.0,1.0,H,2.0,0.0,H,M Jones,17.0,11.0,7.0,4.0,13.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0,1.29,6.0,12.0,1.29,5.5,11.5,1.3,5.0,9.0,1.3,5.5,10.5,1.29,6.14,12.21,1.29,5.0,11.0,,,,1.29,5.75,12.0,50.0,1.31,1.28,6.3,5.64,13.02,10.72,40.0,1.62,1.55,2.64,2.4,31.0,-1.5,1.95,1.87,2.08,1.99,1.3,5.95,11.75,,,,,
E0,2015-02-10,hull,aston villa,2.0,0.0,H,1.0,0.0,H,M Oliver,10.0,11.0,4.0,4.0,16.0,11.0,3.0,7.0,1.0,2.0,0.0,0.0,2.38,3.1,3.5,2.3,3.2,3.4,2.3,3.1,3.1,2.3,3.1,3.5,2.34,3.16,3.63,2.3,3.0,3.4,,,,2.3,3.1,3.75,50.0,2.39,2.3,3.25,3.1,3.75,3.46,40.0,2.74,2.57,1.54,1.49,25.0,0.0,1.65,1.59,2.54,2.39,2.19,3.21,3.97,,,,,
E0,2015-02-10,liverpool,tottenham,3.0,2.0,H,1.0,1.0,D,P Dowd,16.0,14.0,7.0,5.0,13.0,17.0,5.0,7.0,3.0,6.0,0.0,0.0,1.91,3.8,4.2,1.91,3.75,4.0,1.9,3.45,3.8,1.91,3.75,4.0,1.92,3.84,4.19,1.91,3.3,4.2,,,,1.93,3.8,4.1,49.0,1.95,1.88,3.9,3.66,4.5,4.13,47.0,1.79,1.72,2.22,2.11,25.0,-0.5,1.94,1.88,2.04,1.99,1.9,3.77,4.36,,,,,
E0,2015-02-10,sunderland,qpr,0.0,2.0,A,0.0,2.0,A,M Atkinson,16.0,19.0,5.0,4.0,8.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0,1.91,3.6,4.5,1.91,3.5,4.25,1.9,3.45,3.8,1.87,3.5,4.5,1.9,3.69,4.5,1.91,3.3,4.33,,,,1.93,3.5,4.6,50.0,1.96,1.9,3.69,3.48,4.6,4.31,48.0,2.23,2.14,1.77,1.7,27.0,-0.5,1.93,1.88,2.03,1.99,1.92,3.65,4.45,,,,,
E0,2015-02-11,chelsea,everton,1.0,0.0,H,0.0,0.0,D,J Moss,21.0,7.0,7.0,4.0,8.0,13.0,10.0,2.0,3.0,3.0,0.0,1.0,1.33,5.5,11.0,1.33,5.0,8.25,1.33,4.8,8.3,1.33,5.0,9.0,1.33,5.68,11.14,1.33,4.8,10.0,,,,1.33,5.5,10.5,50.0,1.36,1.32,5.7,5.18,12.0,9.92,48.0,1.8,1.75,2.22,2.06,32.0,-1.5,2.06,1.99,1.97,1.86,1.4,5.15,9.15,,,,,
E0,2015-02-11,crystal palace,newcastle,1.0,1.0,D,0.0,1.0,A,A Marriner,7.0,5.0,3.0,1.0,10.0,11.0,5.0,2.0,1.0,2.0,0.0,0.0,2.38,3.3,3.3,2.4,3.1,3.0,2.3,3.3,2.9,2.38,3.2,3.2,2.35,3.35,3.38,2.3,3.2,3.2,,,,2.4,3.2,3.4,50.0,2.4,2.33,3.35,3.23,3.4,3.22,47.0,2.38,2.26,1.7,1.62,26.0,-0.25,2.04,1.98,1.92,1.89,2.23,3.39,3.6,,,,,
E0,2015-02-11,man united,burnley,3.0,1.0,H,2.0,1.0,H,K Friend,11.0,13.0,7.0,3.0,15.0,8.0,5.0,8.0,4.0,3.0,0.0,0.0,1.29,6.0,12.0,1.3,5.75,8.0,1.27,5.2,10.0,1.3,5.5,10.0,1.31,5.98,11.42,1.3,5.0,11.0,,,,1.29,5.75,13.0,50.0,1.33,1.29,6.06,5.57,13.0,10.48,42.0,1.69,1.64,2.42,2.22,32.0,-1.5,1.94,1.88,2.04,1.97,1.32,5.55,11.75,,,,,
E0,2015-02-11,southampton,west ham,0.0,0.0,D,0.0,0.0,D,C Pawson,21.0,4.0,7.0,1.0,12.0,11.0,8.0,2.0,2.0,1.0,0.0,1.0,1.73,3.9,5.25,1.72,3.7,4.5,1.7,3.6,4.7,1.75,3.75,4.6,1.71,3.9,5.57,1.73,3.5,5.0,,,,1.7,3.9,5.5,50.0,1.77,1.7,3.95,3.75,5.57,5.15,49.0,2.01,1.94,1.94,1.85,26.0,-0.75,1.94,1.89,2.03,1.97,1.68,4.14,5.45,,,,,
E0,2015-02-11,stoke,man city,1.0,4.0,A,1.0,1.0,D,L Mason,17.0,14.0,5.0,8.0,6.0,11.0,3.0,2.0,1.0,2.0,0.0,0.0,5.75,3.8,1.7,5.0,3.6,1.7,4.7,3.6,1.7,5.0,3.75,1.7,5.64,3.98,1.69,5.5,3.5,1.7,,,,5.5,3.8,1.73,50.0,5.9,5.36,4.0,3.74,1.73,1.68,49.0,1.97,1.9,1.98,1.89,29.0,1.0,1.76,1.71,2.29,2.18,5.59,4.19,1.65,,,,,
E0,2015-02-11,west brom,swansea,2.0,0.0,H,0.0,0.0,D,R Madley,11.0,10.0,4.0,3.0,11.0,12.0,5.0,4.0,2.0,1.0,0.0,0.0,2.55,3.25,3.1,2.55,3.2,2.75,2.4,3.1,2.9,2.5,3.2,2.9,2.48,3.27,3.21,2.5,3.0,3.1,,,,2.5,3.2,3.2,50.0,2.55,2.46,3.3,3.17,3.3,3.05,44.0,2.45,2.32,1.65,1.59,29.0,0.0,1.78,1.73,2.23,2.15,2.37,3.24,3.45,,,,,
E0,2015-02-21,aston villa,stoke,1.0,2.0,A,1.0,1.0,D,R East,3.0,11.0,2.0,6.0,11.0,14.0,11.0,3.0,1.0,3.0,1.0,0.0,2.7,3.2,2.9,2.65,3.1,2.7,2.6,3.1,2.7,2.6,3.2,2.9,2.64,3.25,3.01,2.7,3.0,2.75,,,,2.62,3.2,3.0,50.0,2.75,2.61,3.25,3.14,3.05,2.88,40.0,2.5,2.35,1.65,1.58,29.0,0.0,1.85,1.81,2.12,2.04,2.62,3.23,3.04,"Tim Sherwood officially takes charge of his first game as Aston Villa manager against Stoke City. He certainly talks a good game but turning around his side’s recent form will be a very tough task. However, there is no better time to face Stoke City at home as they have lost 4-1 in consecutive matches on the road. Mark Hughes will not want to witness a third away drubbing and will be looking to upset Sherwood on his debut. Graham Searles",2015-02-20,aston villa,stoke,https://www.theguardian.com/football/2015/feb/20/aston-villa-stoke-city-match-preview
E0,2015-02-21,chelsea,burnley,1.0,1.0,D,1.0,0.0,H,M Atkinson,14.0,10.0,5.0,5.0,9.0,9.0,7.0,7.0,1.0,2.0,1.0,0.0,1.2,7.5,17.0,1.2,6.25,12.5,1.2,5.8,13.0,1.18,7.0,17.0,1.21,7.45,17.66,1.2,6.0,17.0,,,,1.2,7.0,19.0,50.0,1.22,1.2,8.0,6.84,19.0,15.35,40.0,1.57,1.53,2.75,2.44,32.0,-2.0,2.14,2.05,1.89,1.81,1.2,7.5,17.95,"José Mourinho will be supremely confident Chelsea can sweep Burnley aside and continue their march towards the Premier League title. Diego Costa returns to the starting lineup after suspension, which will strike fear into Burnley hearts. Sean Dyche, however, will remind his players of Bradford’s unbelievable FA Cup upset at Stamford Bridge and will want them to reproduce that magic. Graham Searles",2015-02-20,chelsea,burnley,https://www.theguardian.com/football/2015/feb/20/chelsea-burnley-match-preview
E0,2015-02-21,crystal palace,arsenal,1.0,2.0,A,0.0,2.0,A,M Clattenburg,22.0,12.0,3.0,4.0,15.0,14.0,10.0,1.0,1.0,3.0,0.0,0.0,4.75,3.75,1.83,4.1,3.6,1.83,4.2,3.5,1.8,5.0,3.75,1.75,4.93,3.73,1.82,5.0,3.1,1.85,,,,4.8,3.7,1.83,50.0,5.0,4.64,3.8,3.59,1.85,1.8,48.0,2.04,1.95,1.99,1.84,25.0,0.5,2.14,2.08,1.84,1.79,5.03,3.84,1.78,Victory at Selhurst Park would lift Arsenal into the top four for at least 24 hours and also set them up nicely for their last-16 Champions League tie against Monaco on Wednesday. Arsène Wenger’s side have lost once since New Year’s Day and they are starting to build some momentum. Yet Crystal Palace are likely to be difficult opponents. They still need a few more points to ensure that they are not dragged into the relegation scrap. Jacob Steinberg,2015-02-20,crystal palace,arsenal,https://www.theguardian.com/football/2015/feb/20/crystal-palace-arsenal-match-preview
E0,2015-02-21,hull,qpr,2.0,1.0,H,1.0,1.0,D,A Taylor,16.0,8.0,6.0,3.0,18.0,16.0,5.0,7.0,0.0,4.0,0.0,1.0,2.05,3.3,4.2,2.05,3.25,3.6,2.1,3.2,3.4,2.05,3.3,4.0,2.08,3.46,3.99,2.1,3.1,3.75,,,,2.05,3.3,4.2,50.0,2.11,2.04,3.45,3.29,4.2,3.88,46.0,2.38,2.28,1.69,1.61,27.0,-0.5,2.08,2.03,1.89,1.84,1.85,3.54,5.02,"Hull City and QPR’s fortunes both improved last time out after much-needed victories and neither side find themselves in the relegation zone now. Chris Ramsey presided over QPR’s first away win of the season and he will be looking for a repeat performance to stay out of trouble. Steve Bruce, meanwhile, will want new signing Dame N’Doye to build on his promising debut. Graham Searles",2015-02-20,hull,qpr,https://www.theguardian.com/football/2015/feb/20/hull-city-queens-park-rangers-match-preview
E0,2015-02-21,man city,newcastle,5.0,0.0,H,3.0,0.0,H,C Foy,16.0,8.0,9.0,1.0,9.0,8.0,7.0,3.0,3.0,2.0,0.0,0.0,1.3,6.0,11.0,1.3,5.25,9.0,1.3,5.0,9.0,1.3,5.5,11.0,1.3,6.07,11.7,1.3,4.5,13.0,,,,1.29,6.0,12.0,50.0,1.31,1.28,6.3,5.68,13.0,11.05,40.0,1.6,1.55,2.68,2.39,32.0,-1.5,1.87,1.82,2.15,2.03,1.29,6.3,11.9,"Manchester City welcome Wilfried Bony to their ranks for the first time on match-day as the champions’ quest to maintain pressure on Chelsea continues when Newcastle United visit for the late kick-off. With José Mourinho’s side seven points ahead and only 13 matches remaining, City’s challenge is to go for a maximum return of 39 and hope Chelsea slip up. As it is seven years since the Magpies managed even a draw against City in the Premier League, Manuel Pellegrini should feel confident. Jamie Jackson",2015-02-20,man city,newcastle,https://www.theguardian.com/football/2015/feb/20/manchester-city-newcastle-united-match-preview
E0,2015-02-21,sunderland,west brom,0.0,0.0,D,0.0,0.0,D,M Jones,13.0,5.0,2.0,1.0,11.0,12.0,11.0,2.0,1.0,2.0,0.0,0.0,2.7,3.2,2.9,2.7,3.0,2.75,2.4,3.1,2.95,2.5,3.2,3.0,2.67,3.2,2.99,2.75,2.9,2.8,,,,2.75,3.0,3.0,50.0,2.75,2.61,3.3,3.09,3.02,2.9,40.0,2.62,2.46,1.58,1.53,29.0,0.0,1.86,1.82,2.08,2.03,2.87,3.21,2.78,"Tony Pulis is probably the last person Gus Poyet wants to meet right now. Sunderland’s manager cannot be overly delighted at the prospect of clapping eyes on Brown Ideye, West Brom’s in-form £10m striker either as Pulis’s renascent side aim to exacerbate the Uruguayan’s recent misery. After writing an extraordinary open letter to Sunderland fans, begging for their backing, Poyet could do with his side registering what would be only their third home league win all season. Should they stumble, what happens next is anyone’s guess. Louise Taylor",2015-02-20,sunderland,west brom,https://www.theguardian.com/football/2015/feb/20/sunderland-west-bromwich-albion-match-preview
